ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1759294506.733248,CfHJrQ1YvRpaUm3Ko8,10.0.0.1,60041,8.8.8.8,53,udp,3313,,bx-0007.bx-msedge.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759294509.736795,CcLhof25vfeaOVeMc4,10.0.0.1,49400,8.8.8.8,53,udp,22310,0.0161659717559814,main.vscode-cdn.net,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['vscode-cdn.z01.azurefd.net', 'star-azurefd-prod.trafficmanager.net', 'shed.dual-low.part-0045.t-0009.t-msedge.net', 'part-0045.t-0009.t-msedge.net', '13.107.246.73', '13.107.213.73']","[3076.0, 13.0, 51.0, 40.0, 39.0, 39.0]",False
1759294510.207417,CBNZmJ25PHPG6sR681,10.0.0.1,38736,8.8.8.8,53,udp,63369,,onedscolprdneu02.northeurope.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759294508.311856,C0pptb4IWoyI8UPOH4,10.0.0.1,44385,8.8.8.8,53,udp,7179,,api.github.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759294506.804474,CtTGKcnqhT2HxRhba,10.0.0.1,48807,8.8.8.8,53,udp,48613,0.0066549777984619,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdneu02.northeurope.cloudapp.azure.com', '20.50.80.209']","[38.0, 46.0, 7.0]",False
1759294512.694687,Cu1iFF41sgmCSHG51b,10.0.0.1,33049,8.8.8.8,53,udp,2848,,onedscolprdneu02.northeurope.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,True
1759294516.269899,CCNOlC2IktHpfISBU9,10.0.0.1,59600,8.8.8.8,53,udp,56630,0.0098202228546142,accounts.youtube.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['www3.l.google.com'],[248.0],False
1759294516.269894,CXVCfw1AgjUyxFqSJ,10.0.0.1,59579,8.8.8.8,53,udp,60778,0.0088641643524169,accounts.youtube.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['www3.l.google.com', '74.125.24.100', '74.125.24.101', '74.125.24.102', '74.125.24.138', '74.125.24.139', '74.125.24.113']","[248.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0]",False
1759294511.182622,CsHYMY3vPB0ON1Y8Mj,10.0.0.1,59066,8.8.8.8,53,udp,25255,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759294514.283917,CMv7d33Os2NOPOHLT4,10.0.0.1,57859,8.8.8.8,53,udp,35297,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759294515.602667,CpUTecQHxqFRdXgj9,10.0.0.1,51084,8.8.8.8,53,udp,18937,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759294515.697961,COfRiF4HyaMoDVUhC,10.0.0.1,57297,8.8.8.8,53,udp,34900,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759294530.47566,CZyLxj1zI7ZMxEDNs,10.0.0.1,38050,8.8.8.8,53,udp,58864,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759294547.753371,C4RfFcNVwuiWhqzR5,10.0.0.1,51325,8.8.8.8,53,udp,29497,0.013679027557373,www.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['142.251.10.147', '142.251.10.103', '142.251.10.104', '142.251.10.106', '142.251.10.105', '142.251.10.99']","[163.0, 163.0, 163.0, 163.0, 163.0, 163.0]",False
1759294590.376354,CDBX4q2uhcRJEzjPPe,10.0.0.1,46846,8.8.8.8,53,udp,32580,0.0099689960479736,www.youtube.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['youtube-ui.l.google.com', '142.251.10.136', '142.251.10.93', '142.251.12.136', '142.251.12.190', '142.251.12.93', '142.251.12.91', '64.233.170.93', '64.233.170.91', '64.233.170.136', '64.233.170.190', '74.125.200.91', '74.125.200.190', '74.125.200.136', '74.125.200.93', '74.125.130.136', '74.125.130.91']","[165.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0, 124.0]",False
1759294590.523402,CNLRQ24CigCuJuHfXb,10.0.0.1,56008,8.8.8.8,53,udp,24382,,beacons-handoff.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759294614.934638,CUCaORtkT0RfCfqz,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759294615.47265,CwihaU2mH60wVoy9w2,10.0.0.2,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759294621.622062,CS3p3u2GDA9sToSIP2,10.0.0.1,51515,8.8.8.8,53,udp,38329,,b1.nel.goog,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759294596.690022,CNLRQ24CigCuJuHfXb,10.0.0.1,56008,8.8.8.8,53,udp,24382,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759294614.934633,Cy9lXD4tx7kqXbVYTj,fe80::f2a4:8a20:4403:72b7,5353,ff02::fb,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759294613.792417,CCyI8f3nBALm3Nq9Z5,10.0.0.1,36521,8.8.8.8,53,udp,16420,0.0162539482116699,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2620:2d:4000:1::98', '2620:2d:4002:1::196', '2620:2d:4000:1::96', '2001:67c:1562::23', '2620:2d:4000:1::2a', '2620:2d:4000:1::97', '2620:2d:4000:1::23', '2620:2d:4002:1::198', '2620:2d:4000:1::22', '2620:2d:4000:1::2b', '2620:2d:4002:1::197', '2001:67c:1562::24']","[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]",False
1759294627.720612,CS3p3u2GDA9sToSIP2,10.0.0.1,51515,8.8.8.8,53,udp,38329,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759294673.014095,C7IFO72TRmPq5HePod,10.0.0.1,41436,8.8.8.8,53,udp,24877,,ssl.gstatic.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759294691.392621,CueG1239K6jBhUhB4j,10.0.0.1,45144,8.8.8.8,53,udp,60034,0.3399498462677002,updates.maxmind.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2606:4700:7::a29f:8716', '2606:4700:7::a29f:8616']","[300.0, 300.0]",False
1759294704.806691,ChPp551xVYtCvp18f3,10.0.0.1,54942,8.8.8.8,53,udp,11571,0.0057871341705322,connectivity-check.ubuntu.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['91.189.91.48', '185.125.190.96', '185.125.190.49', '185.125.190.18', '91.189.91.98', '91.189.91.96', '91.189.91.97', '185.125.190.17', '185.125.190.48', '91.189.91.49', '185.125.190.97', '185.125.190.98']","[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]",False
1759294741.626042,CB7chn2S5oCRDPt4l6,10.0.0.1,40445,8.8.8.8,53,udp,58565,,b1.nel.goog,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759292752.210662,Cnm3nS2H4SsxUeUBOd,10.0.0.1,52668,8.8.8.8,53,tcp,65028,,signaler-pa.clients6.google.com,1.0,C_INTERNET,1.0,A,,,False,False,True,False,0,,,False
1759292765.120492,CLin514dk0DxQrPwai,10.0.0.1,47246,8.8.8.8,53,tcp,62334,0.0408999919891357,waa-pa.clients6.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['64.233.170.95'],[217.0],False
1759292765.161608,CLin514dk0DxQrPwai,10.0.0.1,47246,8.8.8.8,53,tcp,38771,,play.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759292782.290812,CKiOlo2urLDy0XDDuj,10.0.0.1,34154,8.8.8.8,53,tcp,64171,,safebrowsing.googleapis.com,1.0,C_INTERNET,1.0,A,,,False,False,True,False,0,,,False
1759292796.521438,Cih7dZInRj214J7R9,10.0.0.1,34242,8.8.8.8,53,tcp,44901,,safebrowsing.googleapis.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759292796.521438,Cih7dZInRj214J7R9,10.0.0.1,34242,8.8.8.8,53,tcp,1709,0.0631411075592041,cdn.fwupd.org,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['dualstack.p2.shared.global.fastly.net', '151.101.66.49', '151.101.2.49', '151.101.130.49', '151.101.194.49']","[300.0, 13.0, 13.0, 13.0, 13.0]",False
1759292819.129554,CHz7VF1CqEoXGOyYGl,10.0.0.1,46216,8.8.8.8,53,tcp,29770,,ssl.gstatic.com,1.0,C_INTERNET,1.0,A,,,False,False,True,False,0,,,False
1759292853.192185,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,22659,,drivefrontend-pa.clients6.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759292852.916254,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,36217,0.0514979362487793,beacons.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['beacons-handoff.gcp.gvt2.com'],[210.0],False
1759292839.55705,COWGmB36roVcBu2IKf,10.0.0.1,49164,8.8.8.8,53,tcp,56162,,play.google.com,1.0,C_INTERNET,1.0,A,,,False,False,True,False,0,,,False
1759292855.245966,CLfH0k37FIgQUn88B9,10.0.0.1,47388,8.8.8.8,53,tcp,35038,,ssl.gstatic.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759292852.916254,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,29770,0.0514960289001464,ssl.gstatic.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['172.253.118.94'],[127.0],False
1759292849.764096,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,16615,3.151602029800415,connectivity-check.ubuntu.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['185.125.190.18', '185.125.190.17', '185.125.190.48', '91.189.91.96', '91.189.91.48', '185.125.190.97', '91.189.91.97', '185.125.190.98', '185.125.190.96', '91.189.91.98', '185.125.190.49', '91.189.91.49']","[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",False
1759292852.916254,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,56377,0.0514919757843017,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2620:2d:4000:1::97', '2620:2d:4000:1::22', '2620:2d:4000:1::2a', '2620:2d:4002:1::196', '2001:67c:1562::24', '2620:2d:4002:1::197', '2620:2d:4000:1::98', '2001:67c:1562::23', '2620:2d:4000:1::23', '2620:2d:4002:1::198', '2620:2d:4000:1::96', '2620:2d:4000:1::2b']","[13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0]",False
1759292853.191765,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,49115,0.0346179008483886,drivefrontend-pa.clients6.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['74.125.24.95'],[87.0],False
1759292852.916254,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,56162,0.0514960289001464,play.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['172.217.194.100', '172.217.194.138', '172.217.194.101', '172.217.194.139', '172.217.194.102', '172.217.194.113']","[250.0, 250.0, 250.0, 250.0, 250.0, 250.0]",False
1759292852.916254,CQWy5F2uOwlWwKndzg,10.0.0.1,47378,8.8.8.8,53,tcp,34844,0.0514960289001464,beacons.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons-handoff.gcp.gvt2.com', '172.253.118.94']","[210.0, 210.0]",False
1759292880.018055,ClYS2G4NWwvAR3lmfj,10.0.0.1,60202,8.8.8.8,53,tcp,57024,0.0333521366119384,b1.nel.goog,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['64.233.170.94'],[269.0],False
1759292880.051855,ClYS2G4NWwvAR3lmfj,10.0.0.1,60202,8.8.8.8,53,tcp,38396,,b1.nel.goog,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759292915.29909,CHVp0gtJordf6VN84,10.0.0.1,52162,8.8.8.8,53,tcp,21774,0.0409750938415527,beacons.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons-handoff.gcp.gvt2.com', '172.253.118.94']","[182.0, 182.0]",False
1759292915.340686,CHVp0gtJordf6VN84,10.0.0.1,52162,8.8.8.8,53,tcp,46934,0.0355129241943359,beacons.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['beacons-handoff.gcp.gvt2.com'],[182.0],False
1759292931.453614,CvJGfI33Hwb65z8ci,10.0.0.1,35250,8.8.8.8,53,tcp,34855,0.0356829166412353,www.youtube.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['youtube-ui.l.google.com'],[241.0],False
1759292931.453615,CvJGfI33Hwb65z8ci,10.0.0.1,35250,8.8.8.8,53,tcp,27972,0.0356810092926025,www.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['142.251.12.105', '142.251.12.99', '142.251.12.103', '142.251.12.104', '142.251.12.147', '142.251.12.106']","[48.0, 48.0, 48.0, 48.0, 48.0, 48.0]",False
1759292946.47519,CB1yAq4bRzmbbUg4H6,10.0.0.1,50674,8.8.8.8,53,tcp,60646,0.0573539733886718,clients4.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['clients.l.google.com'],[268.0],False
1759292970.968536,CJm4HtwZ3cbakHJMj,10.0.0.1,45910,8.8.8.8,53,tcp,48599,0.044090986251831,beacons.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons-handoff.gcp.gvt2.com', '142.251.10.94']","[46.0, 46.0]",False
1759292971.012987,CJm4HtwZ3cbakHJMj,10.0.0.1,45910,8.8.8.8,53,tcp,55782,0.0413451194763183,beacons.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['beacons-handoff.gcp.gvt2.com'],[45.0],False
1759292991.857519,C8DHGDkvAKcDr3gD8,10.0.0.1,48910,8.8.8.8,53,tcp,4780,0.0454812049865722,beacons.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons-handoff.gcp.gvt2.com', '172.253.118.94']","[252.0, 252.0]",False
1759292991.903405,C8DHGDkvAKcDr3gD8,10.0.0.1,48910,8.8.8.8,53,tcp,41055,0.0452871322631835,beacons.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['beacons-handoff.gcp.gvt2.com'],[280.0],False
1759293141.938279,CPfLKQ2rcAfHDXj771,10.0.0.1,56138,8.8.8.8,53,tcp,25164,0.0360190868377685,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2620:2d:4000:1::97', '2620:2d:4002:1::196', '2620:2d:4000:1::23', '2620:2d:4000:1::96', '2001:67c:1562::24', '2620:2d:4000:1::2a', '2620:2d:4002:1::198', '2620:2d:4000:1::22', '2620:2d:4002:1::197', '2001:67c:1562::23', '2620:2d:4000:1::98', '2620:2d:4000:1::2b']","[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",False
1759293172.944065,CYzwnj237YQaSdqMEa,10.0.0.1,41446,8.8.8.8,53,tcp,16230,0.0370879173278808,ssl.gstatic.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['142.251.12.94'],[248.0],False
1759293179.7617,CsKSER27eLTRRYw09d,10.0.0.1,58424,8.8.8.8,53,tcp,42204,,beacons-handoff.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293284.83932,C4o2I417vD90hl8dmj,10.0.0.1,55850,8.8.8.8,53,tcp,6811,,beacons-handoff.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293295.663644,CJNLLaKb5oIQ3NcWb,10.0.0.1,40442,8.8.8.8,53,tcp,30524,,play.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293294.668098,CJNLLaKb5oIQ3NcWb,10.0.0.1,40442,8.8.8.8,53,tcp,24423,0.0438721179962158,ogads-pa.clients6.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['64.233.170.95'],[38.0],False
1759293298.850013,Cx63Go346ksKxh2pc6,10.0.0.1,36072,8.8.8.8,53,tcp,43489,0.0713338851928711,www.gstatic.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['142.251.10.94'],[89.0],False
1759293298.837124,Cx63Go346ksKxh2pc6,10.0.0.1,36072,8.8.8.8,53,tcp,67,0.0842218399047851,encrypted-tbn0.gstatic.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['74.125.130.102', '74.125.130.139', '74.125.130.113', '74.125.130.138', '74.125.130.100', '74.125.130.101']","[51.0, 51.0, 51.0, 51.0, 51.0, 51.0]",False
1759293298.850016,Cx63Go346ksKxh2pc6,10.0.0.1,36072,8.8.8.8,53,tcp,52715,,www.gstatic.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293303.552981,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,48005,0.0355191230773925,static.doubleclick.net,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['142.251.10.149', '142.251.10.148']","[210.0, 210.0]",False
1759293307.037441,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,57538,,raw.githubusercontent.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293306.467324,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,32579,0.0343120098114013,safebrowsing.googleapis.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['142.251.10.95'],[2.0],False
1759293302.857977,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,44437,,encrypted-tbn0.gstatic.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293303.508707,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,11421,,i.ytimg.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293303.811966,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,42001,,play.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293303.861285,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,33872,0.0429530143737793,zorvian.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['172.67.144.239', '104.21.10.81']","[300.0, 300.0]",False
1759293305.552675,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,61096,,github.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293305.888423,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,32967,0.039586067199707,safebrowsing.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['sb.l.google.com', '74.125.24.91', '74.125.24.190', '74.125.24.136', '74.125.24.93']","[178.0, 178.0, 178.0, 178.0, 178.0]",False
1759293306.507913,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,28634,,user-images.githubusercontent.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293306.943027,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,59732,,content-autofill.googleapis.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293307.475455,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,10508,0.0350799560546875,collector.github.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['glb-db52c2cf8be544.github.com'],[767.0],False
1759293306.471327,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,55990,,avatars.githubusercontent.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293307.511001,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,56324,,glb-db52c2cf8be544.github.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293306.543339,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,44285,,s3-w.us-east-1.amazonaws.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293302.342695,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,49398,0.0577940940856933,optimizationguide-pa.googleapis.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['142.250.4.95', '142.251.12.95', '74.125.200.95', '74.125.130.95', '74.125.68.95', '172.253.118.95', '172.217.70.95', '64.233.170.95', '74.125.24.95', '172.217.194.95', '142.251.10.95']","[257.0, 257.0, 257.0, 257.0, 257.0, 257.0, 257.0, 257.0, 257.0, 257.0, 257.0]",False
1759293302.400931,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,36233,,optimizationguide-pa.googleapis.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293303.184282,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,22547,,antpeak.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293306.507914,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,16794,0.0348539352416992,github-cloud.s3.amazonaws.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,"['s3-1-w.amazonaws.com', 's3-w.us-east-1.amazonaws.com']","[6584.0, 31.0]",False
1759293307.037288,COyvch2mpPHiez4Mnd,10.0.0.1,36080,8.8.8.8,53,tcp,43271,0.0384860038757324,raw.githubusercontent.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['185.199.110.133', '185.199.108.133', '185.199.111.133', '185.199.109.133']","[2811.0, 2811.0, 2811.0, 2811.0]",False
1759293317.809279,CF0JtEFciNiCVQQK4,10.0.0.1,46086,8.8.8.8,53,tcp,31511,,clients.l.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293314.651389,CsWJXX2iCQASNiAW9,10.0.0.1,46076,8.8.8.8,53,tcp,48896,0.04522705078125,accounts.youtube.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['www3.l.google.com', '74.125.68.100', '74.125.68.101', '74.125.68.139', '74.125.68.102', '74.125.68.138', '74.125.68.113']","[106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0]",False
1759293322.79762,CyV5y73OuUpEN4RSo1,10.0.0.1,33868,8.8.8.8,53,tcp,53250,,codeload.github.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293322.754652,CyV5y73OuUpEN4RSo1,10.0.0.1,33868,8.8.8.8,53,tcp,19038,0.047684907913208,codeload.github.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['20.205.243.165'],[60.0],False
1759293345.505105,Ci87b74b5QuB9NT182,10.0.0.1,48626,8.8.8.8,53,tcp,46731,,beacons-handoff.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293345.459289,Ci87b74b5QuB9NT182,10.0.0.1,48626,8.8.8.8,53,tcp,42876,0.0445749759674072,beacons.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons-handoff.gcp.gvt2.com', '142.251.10.94']","[52.0, 56.0]",False
1759293360.078048,CnSP8m4gERIfK0L83d,10.0.0.1,43646,8.8.8.8,53,tcp,56362,,b1.nel.goog,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293399.879342,CCHeum1gcvTMkM5LNb,10.0.0.1,34646,8.8.8.8,53,tcp,12176,,tyo20r9b.msedge.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293401.956637,CCHeum1gcvTMkM5LNb,10.0.0.1,34646,8.8.8.8,53,tcp,58508,0.0452291965484619,ms-vscode-remote.gallerycdn.vsassets.io,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['market-prod-cdn.trafficmanager.net', 'gallerycdn.vsassets.io.edgesuite.net', 'a125.dscr.akamai.net', '125.234.51.48', '125.234.51.43']","[853.0, 129.0, 19870.0, 20.0, 20.0]",False
1759293402.207942,CCHeum1gcvTMkM5LNb,10.0.0.1,34646,8.8.8.8,53,tcp,8488,,bx-0007.bx-msedge.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759293402.101443,CCHeum1gcvTMkM5LNb,10.0.0.1,34646,8.8.8.8,53,tcp,5786,,onedscolprdcus02.centralus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
